nc,ps,unique,redundant,agi,symbol,description,cor262909,cor256629,cor259408,cor259407,cor265857s,average,
3,250269_at,T,F,AT5G12970,AT5G12970,Calcium-dependent lipid-binding (CaLB domain) plant phosphoribosyltransferase family protein,0.491623315,0.609021586,0.566047434,0.382541741,0.801931593,0.570233134,
3,250273_at,T,F,AT5G13010,EMB3011,RNA helicase family protein,0.523073078,0.629063152,0.780994872,0.392492388,0.431825306,0.551489759,
3,250287_at,T,F,AT5G13330,Rap2.6L,related to AP2 6l,0.531676612,0.809853755,0.926947104,0.301966927,0.397795965,0.593648073,
3,250302_at,T,F,AT5G11920,AtcwINV6|cwINV6,6-&1-fructan exohydrolase,0.44680091,0.717817964,0.673817386,0.354601369,0.758949792,0.590397484,
3,250305_at,T,F,AT5G12150,AT5G12150,Rho GTPase activation protein (RhoGAP) with PH domain,0.467260622,0.802723497,0.805323185,0.28791477,0.630940115,0.598832438,
3,250306_at,T,T,AT5G12170,CLT3,CRT (chloroquine-resistance transporter)-like transporter 3,0.161125906,0.781800376,0.641936048,0.08419839,0.651548441,0.464121832,
3,250310_at,T,F,AT5G12230,MED19A,MED19A; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G19480.2); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.498280357,0.602921412,0.493182529,0.542322831,0.711232201,0.569587866,
3,250313_at,T,F,AT5G12210,RGTB1|AtRGTB1,RAB geranylgeranyl transferase beta subunit 1,0.438119803,0.7354325,0.850403306,0.193556276,0.553664749,0.554235327,
3,250315_at,T,F,AT5G12130,PDE149|ATTERC,integral membrane TerC family protein,0.36291459,0.821249821,0.834459435,0.181634202,0.608409847,0.561733579,
3,250323_at,T,F,AT5G12880,AT5G12880,proline-rich family protein,0.455239795,0.647457025,0.587009359,0.389627745,0.817969604,0.579460706,
3,250332_at,T,F,AT5G11680,AT5G11680,"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cytosol, plasma membrane; EXPRESSED IN: 26 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: WW-domain-binding protein (InterPro:IPR018826); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",0.509216561,0.526561133,0.72420509,0.360390368,0.034960193,0.431066669,
3,250342_at,T,F,AT5G11870,AT5G11870,Alkaline phytoceramidase (aPHC),0.423943894,0.636820837,0.555333716,0.437757625,0.805134936,0.571798201,
3,250350_at,T,F,AT5G12010,AT5G12010,"unknown protein; INVOLVED IN: response to salt stress; LOCATED IN: chloroplast, plasma membrane, membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G29780.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",0.59016291,0.743499443,0.791426496,0.342389833,0.482426401,0.589981017,
3,250362_at,T,F,AT5G11380,DXPS3,1-deoxy-D-xylulose 5-phosphate synthase 3,0.337425298,0.504178962,0.554011373,0.169691888,0.723267712,0.457715047,
3,250363_at,T,F,AT5G11390,WIT1,WPP domain-interacting protein 1,0.449917975,0.798057291,0.830830101,0.138292214,0.596331466,0.562685809,
3,250365_at,T,F,AT5G11410,AT5G11410,Protein kinase superfamily protein,0.273915012,0.715255542,0.711879774,0.130278098,0.616077232,0.489481132,
3,250366_at,T,F,AT5G11420,AT5G11420,"Protein of unknown function, DUF642",0.495539487,0.733651894,0.839204615,0.303459102,0.550700975,0.584511215,
3,250371_at,T,F,AT5G11450,AT5G11450,Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein,0.407792418,0.816799076,0.871710267,0.264535301,0.588868168,0.589941046,
3,250376_at,T,F,AT5G11550,AT5G11550,ARM repeat superfamily protein,0.424399539,0.819014051,0.771562563,0.346620858,0.648795811,0.602078564,
3,250379_at,T,F,AT5G11590,TINY2,Integrase-type DNA-binding superfamily protein,0.441535543,0.738375785,0.717120951,0.378929825,0.608411841,0.576874789,
3,250381_at,T,F,AT5G11610,AT5G11610,Exostosin family protein,0.544782068,0.551245424,0.409662316,0.43680336,0.791123977,0.546723429,
3,250394_at,T,F,AT5G10910,AT5G10910,mraW methylase family protein,0.421049939,0.689138249,0.656211077,0.378752299,0.733016597,0.575633632,
3,250404_at,T,F,AT5G10960,AT5G10960,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein",0.567613664,0.854676463,0.872195401,0.248989065,0.481159493,0.604926817,
3,250417_at,T,F,AT5G11230,AT5G11230,Nucleotide-sugar transporter family protein,0.35105123,0.696374679,0.560927566,0.314273041,0.834370354,0.551399374,
3,250424_at,T,F,AT5G10550,GTE2,global transcription factor group E2,0.34957811,0.719306252,0.791785435,0.052727103,0.512995552,0.48527849,
3,250426_at,T,F,AT5G10510,AIL6|PLT3,AINTEGUMENTA-like 6,0.396074446,0.609036203,0.547837124,0.371018399,0.806628111,0.546118857,
3,250429_at,T,F,AT5G10470,KCA1|KAC1,kinesin like protein for actin based chloroplast movement 1,0.427202868,0.715992754,0.749924383,0.26452841,0.681416001,0.567812883,
3,250432_at,T,F,AT5G10420,AT5G10420,MATE efflux family protein,0.4579027,0.542674186,0.546154737,0.020543038,0.672399228,0.447934778,
3,250435_at,T,F,AT5G10380,ATRING1|RING1,RING/U-box superfamily protein,0.461252377,0.72125669,0.677166604,0.38985441,0.749494781,0.599804972,
3,250438_at,T,F,AT5G10580,AT5G10580,"Protein of unknown function, DUF599",0.434390571,0.647634679,0.571215254,0.39593361,0.818624485,0.57355972,
3,250448_at,T,F,AT5G10820,AT5G10820,Major facilitator superfamily protein,0.411352502,0.737463545,0.709892215,0.209502068,0.742225132,0.562087092,
3,250457_at,T,F,AT5G09880,AT5G09880,"Splicing factor, CC1-like",0.299938214,0.681151185,0.753653457,0.409387368,0.578316597,0.544489364,
3,250460_at,T,F,AT5G09850,AT5G09850,Transcription elongation factor (TFIIS) family protein,0.529512583,0.514256418,0.363979956,0.493233465,0.68818247,0.517832978,
3,250464_at,T,F,AT5G10040,AT5G10040,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G65207.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.457231609,0.544660858,0.560309539,0.452204548,0.54779016,0.512439343,
3,250467_at,T,F,AT5G10100,AT5G10100,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein,0.481745385,0.619913438,0.600580677,0.306273427,0.693246384,0.540351862,
3,250472_at,T,F,AT5G10210,AT5G10210,CONTAINS InterPro DOMAIN/s: C2 calcium-dependent membrane targeting (InterPro:IPR000008); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G65030.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.228571967,0.681981923,0.525679892,0.239006733,0.807363544,0.496520812,
3,250475_at,T,F,AT5G10180,SULTR2;1|AST68,slufate transporter 2;1,0.456760977,0.821422469,0.818151925,0.33673747,0.599112444,0.606437057,
3,250487_at,T,F,AT5G09690,ATMGT7|MRS2-7|MGT7,magnesium transporter 7,0.34647614,0.696734036,0.664130583,0.181808789,0.657028457,0.509235601,
3,250491_at,T,F,AT5G09780,AT5G09780,Transcriptional factor B3 family protein,0.390792329,0.606429842,0.609172814,0.313396786,0.690217411,0.522001836,
3,250498_at,T,F,AT5G09660,PMDH2,peroxisomal NAD-malate dehydrogenase 2,0.44682757,0.69959436,0.652482823,0.345430526,0.781966854,0.585260427,
3,250503_at,T,F,AT5G09820,AT5G09820,Plastid-lipid associated protein PAP / fibrillin family protein,0.515488519,0.77380247,0.889837643,0.195574827,0.351107656,0.545162223,
3,250531_at,T,F,AT5G08650,AT5G08650,Small GTP-binding protein,0.416696732,0.739978314,0.70171892,0.300039447,0.767721443,0.585230971,
3,250532_at,T,F,AT5G08540,AT5G08540,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast thylakoid membrane, chloroplast, chloroplast envelope; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",0.347900292,0.727190067,0.642515286,0.413112952,0.74349382,0.574842483,
3,250533_at,T,F,AT5G08640,FLS|ATFLS1|FLS1,flavonol synthase 1,0.612843756,0.501343332,0.453988462,0.414624757,0.741328026,0.544825666,
3,250539_at,T,F,AT5G08560,AT5G08560,transducin family protein / WD-40 repeat family protein,0.534449413,0.791169314,0.877533939,0.330443688,0.478882038,0.602495678,
3,250541_at,T,F,AT5G09520,AT5G09520,hydroxyproline-rich glycoprotein family protein,0.466060744,0.70857278,0.649513014,0.268749371,0.725483276,0.563675837,
3,250543_at,T,F,AT5G08190,NF-YB12,"nuclear factor Y, subunit B12",0.462502845,0.801055442,0.747067471,0.404927747,0.645708999,0.612252501,
3,250544_at,T,F,AT5G08080,SYP132|ATSYP132,syntaxin of plants 132,0.404272913,0.672619056,0.530654946,0.311062258,0.773642276,0.53845029,
3,250553_at,T,F,AT5G07960,AT5G07960,unknown protein; CONTAINS InterPro DOMAIN/s: Uncharacterised protein family UPF0139 (InterPro:IPR005351); Has 193 Blast hits to 193 proteins in 75 species: Archae - 0; Bacteria - 0; Metazoa - 130; Fungi - 0; Plants - 52; Viruses - 0; Other Eukaryotes - 11 (source: NCBI BLink).,0.388260014,0.687247018,0.738309379,0.093579303,0.694763874,0.520431918,
3,250563_at,T,F,AT5G08050,AT5G08050,Protein of unknown function (DUF1118),0.338589632,0.807866345,0.791688313,0.20767879,0.699605325,0.569085681,
3,250565_at,T,F,AT5G08000,PDCB2|E13L3,"glucan endo-1,3-beta-glucosidase-like protein 3",0.404411047,0.802330795,0.637359837,0.337757645,0.706900574,0.577751979,
3,250566_at,T,F,AT5G08070,TCP17,TCP domain protein 17,0.379772784,0.755237942,0.810385898,0.198520787,0.568075812,0.542398645,
3,250571_at,T,F,AT5G08200,AT5G08200,peptidoglycan-binding LysM domain-containing protein,0.46018747,0.687208521,0.661925497,0.37827166,0.639315122,0.565381654,
3,250574_at,T,F,AT5G08230,AT5G08230,Tudor/PWWP/MBT domain-containing protein,0.275613272,0.726673595,0.553634098,0.05019166,0.785898955,0.478402316,
3,250575_at,T,F,AT5G08240,AT5G08240,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G23160.1); Has 69 Blast hits to 69 proteins in 10 species: Archae - 0; Bacteria - 1; Metazoa - 0; Fungi - 0; Plants - 68; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.38427783,0.612956353,0.585338526,0.33903687,0.712547732,0.526831462,
3,250576_at,T,F,AT5G08250,AT5G08250,Cytochrome P450 superfamily protein,0.230460025,0.606867074,0.502484394,0.052129597,0.586238513,0.395635921,
3,250582_at,T,F,AT5G07580,AT5G07580,Integrase-type DNA-binding superfamily protein,0.422252155,0.672869466,0.685631293,0.156030849,0.61020058,0.509396869,
3,250589_at,T,F,AT5G07700,AtMYB76|MYB76,myb domain protein 76,0.323106037,0.762153181,0.644638676,0.191351994,0.612576725,0.506765323,
3,250597_at,T,F,AT5G07680,NAC080|ANAC080|ATNAC4|ANAC079,NAC domain containing protein 80,0.322547367,0.754245179,0.627340012,0.305557216,0.798381065,0.561614168,
3,250598_at,T,F,AT5G07690,MYB29|ATMYB29|PMG2,myb domain protein 29,0.426346106,0.860072301,0.829207474,0.265886688,0.623240067,0.600950527,
3,250603_at,T,F,AT5G07820,AT5G07820,Plant calmodulin-binding protein-related,0.313873927,0.816167452,0.723111424,0.218323565,0.698665288,0.554028331,
3,250605_at,T,F,AT5G07570,AT5G07570,glycine/proline-rich protein,0.42736237,0.599479109,0.550683306,0.399527248,0.638961951,0.523202797,
3,250613_at,T,F,AT5G07240,IQD24,IQ-domain 24,0.445650928,0.738473826,0.746986695,0.25729803,0.708662091,0.579414314,
3,250618_at,T,F,AT5G07220,BAG3|ATBAG3,BCL-2-associated athanogene 3,0.504215173,0.641882645,0.842272645,0.081072786,0.041597041,0.422208058,
3,250623_at,T,F,AT5G07320,AT5G07320,Mitochondrial substrate carrier family protein,0.525980879,0.651469121,0.682825426,0.221566253,0.335519435,0.483472223,
3,250624_at,T,F,AT5G07330,AT5G07330,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G63060.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.561567046,0.502978028,0.699653901,0.216185138,0.002602282,0.396597279,
3,250627_at,T,F,AT5G07360,AT5G07360,Amidase family protein,0.404666546,0.753078931,0.809763055,0.236872309,0.598032075,0.560482583,
3,250629_at,T,F,AT5G07390,ATRBOHA|RBOHA,respiratory burst oxidase homolog A,0.461704677,0.622160767,0.580379097,0.359766525,0.80783015,0.566368243,
3,250642_at,T,F,AT5G07180,ERL2,ERECTA-like 2,0.403304697,0.801145805,0.864975077,0.219017783,0.558512173,0.569391107,
3,250643_at,T,F,AT5G06780,AT5G06780,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein,0.356895292,0.620016,0.556224457,0.35108224,0.630562308,0.502956059,
3,250644_at,T,F,AT5G06750,AT5G06750,Protein phosphatase 2C family protein,0.438693406,0.757077611,0.715970077,0.26187407,0.751212451,0.584965523,
3,250650_at,T,F,AT5G06850,AT5G06850,C2 calcium/lipid-binding plant phosphoribosyltransferase family protein,0.576958597,0.417222137,0.494733663,0.576797425,0.535282515,0.520198867,
3,250655_at,T,F,AT5G06960,OBF5|TGA5,OCS-element binding factor 5,0.46949224,0.807826216,0.749772726,0.414975039,0.608687157,0.610150676,
3,250657_at,T,F,AT5G07000,ST2B|ATST2B,sulfotransferase 2B,0.394363358,0.613610281,0.684967693,0.064010612,0.563664199,0.464123229,
3,250662_at,T,F,AT5G07010,ST2A|ATST2A,sulfotransferase 2A,0.499443725,0.70010383,0.719962867,0.372832858,0.674724983,0.593413653,
3,250668_at,T,F,AT5G07020,AT5G07020,proline-rich family protein,0.409185102,0.706660387,0.643573094,0.342473261,0.788251216,0.578028612,
3,250669_at,T,F,AT5G06870,PGIP2|ATPGIP2,polygalacturonase inhibiting protein 2,0.436538522,0.80297004,0.834570965,0.232269744,0.688994572,0.599068769,
3,250670_at,T,F,AT5G06860,PGIP1|ATPGIP1,polygalacturonase inhibiting protein 1,0.396963421,0.657317217,0.607025142,0.324562294,0.698947952,0.536963205,
3,250671_at,T,F,AT5G06950,AHBP-1B|TGA2,bZIP transcription factor family protein,0.37333356,0.617780293,0.733650431,0.27152123,0.556355601,0.510528223,
3,250674_at,T,F,AT5G07130,LAC13,laccase 13,0.507925579,0.504659757,0.433996842,0.212103654,0.617235071,0.455184181,
3,250678_at,T,F,AT5G06540,AT5G06540,Pentatricopeptide repeat (PPR) superfamily protein,0.238291595,0.616172484,0.531502431,0.284515164,0.784829677,0.49106227,
3,250680_at,T,F,AT5G06570,AT5G06570,alpha/beta-Hydrolases superfamily protein,0.392407143,0.639132307,0.545825359,0.221891858,0.676946566,0.495240647,
3,250685_at,T,F,AT5G06670,AT5G06670,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.577549694,0.674246864,0.747873463,0.454502098,0.480384747,0.586911373,
3,250691_at,T,F,AT5G06580,AT5G06580,FAD-linked oxidases family protein,0.447474905,0.615176583,0.501159717,0.32700258,0.856442873,0.549451332,
3,250695_at,T,F,AT5G06740,AT5G06740,Concanavalin A-like lectin protein kinase family protein,0.453092754,0.627262987,0.598924169,0.358215003,0.767738765,0.561046736,
3,250701_at,T,F,AT5G06839,bZIP65|TGA10,bZIP transcription factor family protein,0.437212198,0.657777337,0.591559312,0.38990939,0.757398319,0.566771311,
3,250704_at,T,F,AT5G06265,AT5G06265,hyaluronan mediated motility receptor-related,0.524531908,0.505016975,0.45237248,0.397741321,0.626269742,0.501186485,
3,250705_at,T,F,AT5G06340,NUDX27|ATNUDX27,nudix hydrolase homolog 27,0.46889814,0.78560567,0.840272203,0.286623201,0.641594064,0.604598655,
3,250723_at,T,F,AT5G06300,AT5G06300,Putative lysine decarboxylase family protein,0.434101225,0.695157814,0.651166839,0.339165007,0.739453735,0.571808924,
3,250724_at,T,F,AT5G06330,AT5G06330,Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family,0.386917292,0.582834448,0.508160574,0.301771911,0.785133074,0.51296346,
3,250727_at,T,F,AT5G06430,AT5G06430,Thioredoxin superfamily protein,0.549139936,0.690520965,0.847764222,0.205882303,0.278481594,0.514357804,
3,250729_at,T,F,AT5G06460,ATUBA2|UBA 2,ubiquitin activating enzyme 2,0.304590177,0.635675332,0.588078053,0.258170686,0.795422445,0.516387339,
3,250730_at,T,F,AT5G06490,AT5G06490,RING/U-box superfamily protein,0.353630146,0.63092591,0.655238854,0.2187004,0.576866158,0.487072294,
3,250733_at,T,F,AT5G06290,2-Cys Prx B|2CPB,2-cysteine peroxiredoxin B,0.460150444,0.833781428,0.842942448,0.273160746,0.666422593,0.615291532,
3,250736_s_at,F,NA,AT1G01350,AT1G01350,Zinc finger (CCCH-type/C3HC4-type RING finger) family protein,0.394134583,0.627665483,0.578971475,0.234356693,0.707631829,0.508552013,
3,250739_at,T,F,AT5G05740,ATEGY2|EGY2,ethylene-dependent gravitropism-deficient and yellow-green-like 2,0.425523619,0.789413864,0.754353984,0.266954787,0.717045676,0.590658386,
3,250740_at,T,F,AT5G05760,ATSED5|SED5|SYP31|ATSYP31,syntaxin of plants 31,0.491938268,0.746071422,0.854670566,0.192943126,0.504704378,0.558065552,
3,250742_at,T,F,AT5G05800,AT5G05800,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G11290.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.353101274,0.700387552,0.646701046,0.065637745,0.565722976,0.466310119,
3,250746_at,T,F,AT5G05880,AT5G05880,UDP-Glycosyltransferase superfamily protein,0.393089712,0.684408058,0.603080627,0.331179702,0.809154588,0.564182537,
3,250748_at,T,F,AT5G05710,AT5G05710,Pleckstrin homology (PH) domain superfamily protein,0.484239568,0.677428272,0.684733327,0.15048494,0.720287101,0.543434642,
3,250763_at,T,F,AT5G06060,AT5G06060,NAD(P)-binding Rossmann-fold superfamily protein,0.419005592,0.7067524,0.649750285,0.309552537,0.762381139,0.569488391,
3,250764_at,T,F,AT5G05960,AT5G05960,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.467247208,0.772141746,0.797207548,0.340291928,0.654401991,0.606258084,
3,250769_at,T,F,AT5G05680,MOS7,nuclear pore complex protein-related,0.392188623,0.775589223,0.694594785,0.280569835,0.701482819,0.568885057,
3,250771_at,T,F,AT5G05400,AT5G05400,LRR and NB-ARC domains-containing disease resistance protein,0.259829612,0.706553617,0.528542716,0.228911865,0.796469154,0.504061393,
3,250773_at,T,F,AT5G05430,AT5G05430,RNA-binding protein,0.365316879,0.702373242,0.753989434,0.005239161,0.539393496,0.473262442,
3,250775_at,T,F,AT5G05460,AT5G05460,Glycosyl hydrolase family 85,0.382056127,0.661745334,0.581136383,0.183777748,0.723202725,0.506383664,
3,250789_at,T,F,AT5G05630,AT5G05630,Amino acid permease family protein,0.520182365,0.37841275,0.524636693,0.511546993,0.29394179,0.445744118,
3,250790_at,T,F,AT5G05640,AT5G05640,nucleoprotein-related,0.417573245,0.673141753,0.58139626,0.347251453,0.81940401,0.567753344,
3,250792_at,T,F,AT5G05520,AT5G05520,Outer membrane OMP85 family protein,0.399157185,0.67587413,0.679930261,0.246226374,0.650919098,0.53042141,
3,250793_at,T,F,AT5G05600,AT5G05600,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,0.565602744,0.566766475,0.662962665,0.209150409,0.036703211,0.408237101,
