nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.258176_at,cor.258177_at,cor.258084_at,cor.245557_at,cor.251865_at,cor.255731_at,cor.246907_at,cor.256187_at,cor.258060_at,cor.259359_at,
6,249227_at,T,F,AT5G42180,AT5G42180,Peroxidase superfamily protein,0.804083739,0.851207895,0.303335348,0.771811731,0.814291636,0.748553938,0.172063678,0.383171513,0.637950153,0.367824278,
6,249231_at,T,F,AT5G42030,ABIL4,ABL interactor-like protein 4,0.849582796,0.832002952,0.320030762,0.781787597,0.793902711,0.771773655,0.069580461,0.413881091,0.555326437,0.378869747,
6,249233_at,T,F,AT5G42150,AT5G42150,Glutathione S-transferase family protein,0.670660398,0.526328868,0.171130147,0.853768356,0.602413039,0.545466871,0.131663855,0.082675827,0.525907902,0.406675879,
6,249239_at,F,NA,AT5G41992,CPuORF58,conserved peptide upstream open reading frame 58,0.654992245,0.693837853,0.282944933,0.860178129,0.805931488,0.475587425,0.094184471,0.183366926,0.539245634,0.548329673,
6,249244_at,T,F,AT5G42270,FTSH5|VAR1,FtsH extracellular protease family,0.840957341,0.840884919,0.34086883,0.693871375,0.750551956,0.797899243,0.086003694,0.453229594,0.618539334,0.342397867,
6,249245_at,T,F,AT5G42280,AT5G42280,Cysteine/Histidine-rich C1 domain family protein,0.74541504,0.636854204,0.312206804,0.712222504,0.564063454,0.662906846,0.103157206,0.233493802,0.576214131,0.46472171,
6,249247_at,T,F,AT5G42310,AT5G42310,Pentatricopeptide repeat (PPR-like) superfamily protein,0.763553432,0.824823782,0.36281353,0.792554453,0.848305748,0.670089486,0.165944197,0.383919421,0.715337338,0.450608959,
6,249252_at,T,F,AT5G42010,AT5G42010,Transducin/WD40 repeat-like superfamily protein,0.591668907,0.712679415,0.402499391,0.828102493,0.917277603,0.345984374,0.267805391,0.262195696,0.778714722,0.576391723,
6,249255_at,T,F,AT5G41610,CHX18|ATCHX18,cation/H+ exchanger 18,0.691770023,0.742507691,0.242125834,0.78398469,0.858894297,0.521631607,0.20867935,0.335140492,0.714084255,0.390422811,
6,249266_at,T,F,AT5G41670,AT5G41670,6-phosphogluconate dehydrogenase family protein,0.823378815,0.83532131,0.28953491,0.658072002,0.73680576,0.79253859,0.107307969,0.471589678,6.19E-01,0.293598274,
6,249286_at,T,F,AT5G41580,AT5G41580,RING/U-box superfamily protein,0.327029525,0.534225666,0.552892251,0.539959402,0.775501275,0.163733143,0.278483792,0.344163545,0.706726787,0.650947548,
6,249288_at,T,F,AT5G41050,AT5G41050,Pollen Ole e 1 allergen and extensin family protein,0.611488467,0.69975104,0.324909889,0.8732447,0.847842756,0.453936885,0.106276646,0.215178336,0.727115476,0.653263641,
6,249289_at,T,F,AT5G41040,AT5G41040,HXXXD-type acyl-transferase family protein,0.699214129,0.777415131,0.324405281,0.839507071,0.862440243,0.603591112,0.198607093,0.304241553,0.642391285,0.476005725,
6,249295_at,T,F,AT5G41280,AT5G41280,Receptor-like protein kinase-related family protein,0.814129531,0.735563103,0.289582982,0.632172316,0.628418237,0.760296571,0.046970356,0.342116368,0.59339572,0.294772768,
6,249304_at,T,F,AT5G41480,EMB9|ATDFA|DFA|GLA1,Folylpolyglutamate synthetase family protein,0.679719267,0.711862471,0.299592349,0.470915041,0.782752616,0.611775967,0.210995418,0.73820164,0.656352175,0.080461975,
6,249309_at,T,F,AT5G41410,BEL1,POX (plant homeobox) family protein,0.884157635,0.865196619,0.312458392,0.714480701,0.760047733,0.798640307,0.149804011,0.424819562,0.513269191,0.227840336,
6,249312_at,T,F,AT5G41550,AT5G41550,Disease resistance protein (TIR-NBS-LRR class) family,0.82067195,0.727719221,0.205114669,0.618011827,0.620348988,0.767326136,0.034009868,0.348090322,0.530672197,0.306471221,
6,249326_at,T,F,AT5G40840,AtRAD21.1|SYN2,Rad21/Rec8-like family protein,0.75898174,0.79198631,0.232639912,0.70738791,0.783893664,0.75608976,0.185571327,0.447150947,0.674116885,0.220978273,
6,249331_at,T,F,AT5G40950,RPL27,ribosomal protein large subunit 27,0.596159501,0.698617044,0.266282548,0.886790532,0.808161969,0.423742175,0.162636785,0.099509985,0.700669828,0.615537698,
6,249332_at,T,F,AT5G40980,AT5G40980,Protein of unknown function (DUF 3339),0.811103105,0.836310756,0.353448694,0.673284917,0.76697543,0.77472078,0.075987219,0.463783181,0.596679067,0.384473429,
6,249343_at,T,F,AT5G40650,SDH2-2,succinate dehydrogenase 2-2,0.689678455,0.681329955,0.347546193,0.843418618,0.748569956,0.660229124,0.007172887,0.276594862,0.658947557,0.4818409,
6,249344_at,T,F,AT5G40770,ATPHB3|PHB3,prohibitin 3,0.843561539,0.70852719,0.096836859,0.519384138,0.515764024,0.94212358,0.054460344,0.512051257,0.358849554,0.013831346,
6,249346_at,T,F,AT5G40780,LHT1,lysine histidine transporter 1,0.459761468,0.658822499,0.5000796,0.679200296,0.875869464,0.154859658,0.320958098,0.284737083,0.814341152,0.625200713,
6,249355_at,T,F,AT5G40500,AT5G40500,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.788732557,0.828368913,0.203002516,0.801587271,0.778698787,0.702886312,0.090089015,0.356460269,0.643296557,0.409523913,
6,249356_at,T,F,AT5G40520,AT5G40520,unknown protein; Has 3679 Blast hits to 2474 proteins in 390 species: Archae - 10; Bacteria - 571; Metazoa - 1012; Fungi - 528; Plants - 214; Viruses - 74; Other Eukaryotes - 1270 (source: NCBI BLink).,0.755679261,0.775873084,0.283048221,0.385083968,0.715428974,0.7226574,0.211994375,0.726290123,0.517028537,0.008348141,
6,249358_at,T,F,AT5G40510,AT5G40510,Sucrase/ferredoxin-like family protein,0.814858878,0.842452196,0.308253749,0.794019996,0.787240862,0.712009522,0.138887855,0.320308104,0.633820103,0.434548729,
6,249361_at,T,F,AT5G40540,AT5G40540,Protein kinase superfamily protein,0.888604784,0.754025738,0.303566026,0.561952222,0.590392837,0.91424107,0.057767772,0.524880118,0.34468085,0.163001823,
6,249364_at,T,F,AT5G40590,AT5G40590,Cysteine/Histidine-rich C1 domain family protein,0.828618864,0.748798569,0.321828547,0.809181553,0.719316678,0.660697818,0.004886739,0.266995889,0.543434682,0.359534921,
6,249372_at,T,F,AT5G40760,G6PD6,glucose-6-phosphate dehydrogenase 6,0.59557283,0.700812633,0.434388513,0.801058647,0.905118891,0.34666242,0.193986743,0.298823153,0.753694662,0.61251024,
6,249375_at,T,F,AT5G40730,ATAGP24|AGP24,arabinogalactan protein 24,0.80568242,0.850496288,0.295188071,0.780674179,0.783650001,0.738625183,0.127730434,0.349572782,0.575483908,0.387973204,
6,249384_at,T,F,AT5G39890,AT5G39890,Protein of unknown function (DUF1637),0.694012099,0.820019195,0.232184135,0.80090058,0.850344126,0.629476995,0.251878103,0.34659895,0.568760395,0.368542483,
6,249386_at,T,F,AT5G40060,AT5G40060,Disease resistance protein (NBS-LRR class) family,0.820920045,0.855017567,0.245820395,0.787126265,0.782848494,0.779558853,0.139171838,0.38005846,0.573664283,0.348791651,
6,249387_at,T,F,AT5G40070,AT5G40070,MADS-box family protein,0.510798722,0.518853252,0.417858765,0.692278299,0.777458669,0.415505571,0.115301318,0.374443304,0.625960583,0.531304889,
6,249388_at,T,F,AT5G40090,AT5G40090,Disease resistance protein (TIR-NBS class),0.818184231,0.880384885,0.32109518,0.71171368,0.75021223,0.735002505,0.117155193,0.398517685,0.587434738,0.368569186,
6,249390_at,T,F,AT5G40130,AT5G40130,"60S ribosomal protein L5 (RPL5C), pseudogene, 60S RIBOSOMAL PROTEIN L5, Arabidopsis thaliana, SWISSPROT:RL5_ARATH; blastp match of 70% identity and 7.9e-26 P-value to GP|13359453|dbj|BAB33422.1||AB049724 putative senescence-associated protein {Pisum sativum}",0.735036805,7.73E-01,0.290391931,0.683497243,0.81617087,0.529346225,0.31042282,0.371730985,0.582061665,0.256025231,
6,249397_at,T,F,AT5G40230,AT5G40230,nodulin MtN21 /EamA-like transporter family protein,0.806145365,0.776722278,0.30282546,0.743775635,0.746080104,0.654563286,0.111018951,0.275310385,0.679352917,0.386108906,
6,249405_at,T,F,AT5G40280,ATFTB|WIG|ERA1,Prenyltransferase family protein,0.54264415,0.652078691,0.149515071,0.661380047,0.699953514,0.511684344,0.311164875,0.268768495,0.641184326,0.198756211,
6,249425_at,T,F,AT5G39790,AT5G39790,5'-AMP-activated protein kinase-related,0.743584576,0.763067779,0.303894209,0.839681036,0.804054125,0.606224536,0.149875352,0.233767925,0.624884391,0.43313141,
6,249433_at,T,F,AT5G39940,AT5G39940,FAD/NAD(P)-binding oxidoreductase family protein,0.641144064,0.705080378,0.35149401,0.864149299,0.815387487,0.491761075,0.19278451,0.164383159,0.653130212,0.544622517,
6,249435_at,T,F,AT5G39970,AT5G39970,catalytics,0.829494283,0.830258895,0.305491697,0.81423103,0.814954143,0.704340105,0.148271194,0.328275469,0.571575449,0.396010223,
6,249437_at,T,F,AT5G39990,AT5G39990,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein",0.764479809,0.672012474,0.337555852,0.675025654,0.599816744,0.695272707,0.186042072,0.260846703,0.533018955,0.487054497,
6,249438_at,T,F,AT5G40010,AATP1,AAA-ATPase 1,0.728061171,0.788768087,0.306831402,0.734579566,0.791193731,0.674506615,0.189345553,0.435486875,0.677921194,0.413640185,
6,249443_at,T,F,AT5G39600,AT5G39600,"CONTAINS InterPro DOMAIN/s: Ribosomal protein L53, mitochondrial (InterPro:IPR019716); Has 50 Blast hits to 50 proteins in 19 species: Archae - 0; Bacteria - 0; Metazoa - 6; Fungi - 0; Plants - 42; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).",0.671455608,0.847876729,0.159534465,0.437892153,0.773980601,0.689311727,0.337323092,0.688408144,0.711029595,0.089618717,
6,249445_at,T,F,AT5G39380,AT5G39380,Plant calmodulin-binding protein-related,0.6997035,0.729742513,0.257694672,0.701990277,0.639801001,0.725146812,0.037778539,0.326292864,0.603298705,0.404827896,
6,249457_s_at,F,NA,AT1G66050,ORTH5|VIM2,Zinc finger (C3HC4-type RING finger) family protein,0.79479874,0.764856442,0.172494555,0.565710135,0.623005072,0.895463837,0.035151771,0.528813556,0.473564437,0.133529728,
6,249469_at,T,F,AT5G39320,AT5G39320,UDP-glucose 6-dehydrogenase family protein,0.804693138,0.811311297,0.248914371,0.551825599,0.652474813,0.861573639,0.035575028,0.552569108,0.491705883,0.213065136,
6,249471_at,T,F,AT5G39360,EDL2,EID1-like 2,0.598912461,0.55805295,0.283315703,0.649225546,0.530596204,0.474199215,0.084857464,0.131337143,0.644789337,0.544475776,
6,249472_at,T,F,AT5G39210,CRR7,chlororespiratory reduction 7,0.629596843,0.649208179,0.46260684,0.896628366,0.826936805,0.44030835,0.136936908,0.139945352,0.683626656,0.619905725,
6,249476_at,T,F,AT5G38910,AT5G38910,RmlC-like cupins superfamily protein,0.735314881,0.779858275,0.275051211,0.716668004,0.818948241,0.661285643,0.253588344,0.427848718,0.720920096,0.345174032,
6,249477_s_at,F,NA,AT5G38930,AT5G38930,RmlC-like cupins superfamily protein,0.816111882,0.803546743,0.355394993,0.799169269,0.75474883,0.728051238,0.035853963,0.296543818,0.538028208,0.471774447,
6,249480_s_at,F,NA,AT5G38990,AT5G38990,Malectin/receptor-like protein kinase family protein,0.702032941,0.807421835,0.267234097,0.823770825,0.846354396,0.589711389,0.204289697,0.29390854,0.694346584,0.485658361,
6,249482_at,T,F,AT5G38980,AT5G38980,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 3 Blast hits to 3 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 3; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.773293003,0.831718668,0.343290561,0.750186614,0.821335552,0.725484446,0.179678242,0.421856672,0.67721861,0.396798833,
6,249490_s_at,F,NA,AT5G39180,AT5G39180,RmlC-like cupins superfamily protein,0.731571967,0.76800667,0.265078489,0.76174754,0.835234086,0.614203556,0.220036719,0.400132613,0.694076001,0.354309337,
6,249493_at,T,F,AT5G39080,AT5G39080,HXXXD-type acyl-transferase family protein,0.744870539,0.832463127,0.260298685,0.731488649,0.826617298,0.611016807,0.146382696,0.421417718,0.647216215,0.470065996,
6,249506_at,T,F,AT5G38880,AT5G38880,unknown protein; Has 474 Blast hits to 433 proteins in 138 species: Archae - 6; Bacteria - 80; Metazoa - 195; Fungi - 44; Plants - 59; Viruses - 0; Other Eukaryotes - 90 (source: NCBI BLink).,0.825949601,0.837907744,0.215627166,0.551586747,0.701419282,0.877612727,0.056396803,0.579899117,0.444108434,0.18635241,
6,249516_s_at,F,NA,AT5G38540,AT5G38540,Mannose-binding lectin superfamily protein,0.819915256,0.801512904,0.297946804,0.806314022,0.800302618,0.637656245,0.101942671,0.315100037,0.551539513,0.423721653,
6,249519_at,T,F,AT5G38660,APE1,acclimation of photosynthesis to  environment,0.768145615,0.78857875,0.290733611,0.852406976,0.797553239,0.672178962,0.09609107,0.268054172,0.628858944,0.480284005,
6,249527_at,T,F,AT5G38710,AT5G38710,Methylenetetrahydrofolate reductase family protein,0.598996908,0.802177481,0.30217712,0.725876241,0.83710101,0.502322056,0.281217956,0.384148849,0.664507185,0.416871279,
6,249537_at,T,F,AT5G38830,AT5G38830,"Cysteinyl-tRNA synthetase, class Ia family protein",0.693180269,0.646105639,0.254499658,0.847027137,0.694286929,0.597371265,0.011367573,0.142966343,0.51419691,0.496143192,
6,249542_at,T,F,AT5G38140,NF-YC12,"nuclear factor Y, subunit C12",0.693583571,0.72493057,0.283481428,0.843659775,0.738750549,0.588716183,0.084288768,0.186276947,0.658473817,0.470459948,
6,249544_at,T,F,AT5G38110,SGA1|ASF1B|SGA01,anti- silencing function 1b,0.610423554,0.689374752,0.230394078,0.201664913,0.51349383,0.721834858,0.182368745,0.703150066,0.559767161,0.013423795,
6,249545_at,T,F,AT5G38030,AT5G38030,MATE efflux family protein,0.783065405,0.816144002,0.31171153,0.818174209,0.83560473,0.647816597,0.146441749,0.342452863,0.591003168,0.430827577,
6,249557_at,T,F,AT5G38280,PR5K,PR5-like receptor kinase,0.833799145,0.819172868,0.332004734,0.765220733,0.731296454,0.755959554,0.021318463,0.349975884,0.532066725,0.438662619,
6,249561_at,T,F,AT5G38340,AT5G38340,Disease resistance protein (TIR-NBS-LRR class) family,0.838651801,0.826310141,0.285025697,0.799666477,0.773559719,0.742703266,0.122200658,0.292797754,0.58805432,0.368321796,
6,249562_at,T,F,AT5G38350,AT5G38350,Disease resistance protein (NBS-LRR class) family,0.856786721,0.770816417,0.268098789,0.759594337,0.737887702,0.778477759,0.001717706,0.376150032,0.562451444,0.318186358,
6,249567_at,T,F,AT5G38020,AT5G38020,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.778460013,0.743000901,0.350974434,0.859846366,0.74679241,0.627234382,0.05309491,0.213691197,0.516633753,0.449582366,
6,249576_at,T,F,AT5G37690,AT5G37690,SGNH hydrolase-type esterase superfamily protein,0.81731028,0.770077983,0.290781601,0.805905557,0.808669243,0.671731175,0.101152008,0.336473103,0.592189089,0.365436642,
6,249579_at,T,F,AT5G37680,ARLA1A|ATARLA1A,ADP-ribosylation factor-like A1A,0.783434055,0.834893991,0.374481017,0.450961781,0.741094282,0.720916899,0.221188158,0.676468625,0.554621033,0.176057235,
6,249580_at,T,F,AT5G37740,AT5G37740,Calcium-dependent lipid-binding (CaLB domain) family protein,0.734592845,0.821826207,0.2962525,0.83980526,0.877948603,0.588766571,0.226839092,0.315868326,0.695858207,0.469090795,
6,249581_at,T,F,AT5G37600,ATGSR1|ATGLN1;1|GLN1;1|GSR 1,glutamine synthase clone R1,0.539207369,0.65640235,0.496187517,0.696169467,0.853461307,0.252817214,0.266360645,0.329398685,0.711258177,0.51744905,
6,249588_at,T,F,AT5G37790,AT5G37790,Protein kinase superfamily protein,0.6707047,0.788399134,0.32065337,0.603213398,0.718198354,0.673526019,0.076090661,0.437529173,0.63279546,0.450779661,
6,249597_at,T,F,AT5G37960,AT5G37960,GroES-like family protein,0.710997255,0.711150423,0.193638721,0.800159073,0.707597817,0.56541654,0.174647989,0.222597051,0.597998361,0.355673231,
6,249599_at,T,F,AT5G37990,AT5G37990,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.800637799,0.817146309,0.333420586,0.820815824,0.814117431,0.68577096,0.120859345,0.361376435,0.592744132,0.406792943,
6,249600_s_at,F,NA,AT5G37940,AT5G37940,Zinc-binding dehydrogenase family protein,0.718734048,0.630957864,0.405297871,0.750660352,0.694062503,0.521836737,0.080273027,0.283051073,0.587623969,0.406545566,
6,249610_at,T,F,AT5G37360,AT5G37360,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast thylakoid membrane, chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",0.842137713,0.824216445,0.28184746,0.776930139,0.769584709,0.802696976,0.099828293,0.369458452,0.585633765,0.315472389,
6,249627_at,T,F,AT5G37510,EMB1467|CI76,"NADH-ubiquinone dehydrogenase, mitochondrial, putative",0.551031584,0.522711523,0.294250524,0.875659421,0.702620271,0.348220904,0.023989681,0.030235325,0.700771888,0.649212665,
6,249639_at,T,F,AT5G36930,AT5G36930,Disease resistance protein (TIR-NBS-LRR class) family,0.687746822,0.756443076,0.286247763,0.807982387,0.772397292,0.65118423,0.206490607,0.242338358,0.569836338,0.405538583,
6,249645_at,T,F,AT5G36910,THI2.2,thionin 2.2,0.589027262,0.661950643,0.288909705,0.907953573,0.773114776,0.441883315,0.127153591,0.056105133,0.692299593,0.60891799,
6,249648_at,T,F,AT5G37050,AT5G37050,FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; BEST Arabidopsis thaliana protein match is: sorting nexin 2A (TAIR:AT5G58440.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.559304974,0.767607395,0.287517522,0.627871477,0.72715161,0.503516277,0.229502805,0.428221999,0.574255951,0.431936096,
6,249658_s_at,F,NA,AT5G36700,ATPGLP1|PGLP1,2-phosphoglycolate phosphatase 1,0.736685868,0.787034904,0.318173877,0.845579673,0.825804537,0.640062439,0.144243562,0.278361598,0.681158818,0.492264254,
6,249666_at,T,F,AT5G35840,PHYC,phytochrome C,0.683043863,0.734229884,0.284410167,0.264502653,0.615275029,0.662027599,0.249857885,0.701397162,0.505855739,0.055329224,
6,249671_at,T,F,AT5G35900,LBD35,LOB domain-containing protein 35,0.523129863,0.68020429,0.22937585,0.785514716,0.721157146,0.367103671,0.09311444,0.17843676,0.608545719,0.527796244,
6,249672_at,T,F,AT5G35910,AT5G35910,"Polynucleotidyl transferase, ribonuclease H fold protein with HRDC domain",0.634290415,0.698142725,0.064617082,0.540485082,0.607026152,0.721379366,0.051567966,0.420092603,0.631857808,0.173027994,
6,249675_at,T,F,AT5G35940,AT5G35940,Mannose-binding lectin superfamily protein,0.708108242,0.781546234,0.346620196,0.707414748,0.690695407,0.696156473,0.057714573,0.332149795,0.540516801,0.470039658,
6,249677_at,T,F,AT5G35970,AT5G35970,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.711383233,0.791399947,0.069618274,0.765909371,0.738696717,0.609482457,0.086606668,0.331159403,0.674466234,0.424106592,
6,249683_x_at,T,F,AT5G36090,AT5G36090,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G28010.1); contains InterPro domain Protein of unknown function DUF321; (InterPro:IPR005529),0.781620273,0.702494415,0.188371589,0.794750109,0.773202584,0.599273384,0.003977082,0.312415586,0.573726538,0.309578668,
