nc,ps,Unique,Redundant,AGI,Symbol,Description,cor.262909_at,cor.256629_at,cor.259408_at,cor.259407_at,cor.265857_s_at,average
4,250637_at,T,F,AT5G07530,GRP17|ATGRP-7|ATGRP17,glycine rich protein 17,0.534025787,0.550088583,0.57123531,0.700803834,0.004680845,0.472166872
4,250640_at,T,F,AT5G07150,AT5G07150,Leucine-rich repeat protein kinase family protein,0.551715275,0.743351447,0.659323681,0.707453894,0.207721592,0.573913178
4,250641_at,T,F,AT5G07160,AT5G07160,Basic-leucine zipper (bZIP) transcription factor family protein,0.721628158,0.810191179,0.715038353,0.632463015,0.070675144,0.58999917
4,250642_at,T,F,AT5G07180,ERL2,ERECTA-like 2,0.688847674,0.792451958,0.821097623,0.73540462,0.112612438,0.630082863
4,250643_at,T,F,AT5G06780,AT5G06780,Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein,0.724977524,0.863023909,0.629590428,0.795996477,0.017757432,0.606269154
4,250644_at,T,F,AT5G06750,AT5G06750,Protein phosphatase 2C family protein,0.74616819,0.829385779,0.853502624,0.815303431,0.01032187,0.650936379
4,250645_at,T,F,AT5G06700,TBR,Plant protein of unknown function (DUF828),0.718964262,0.79811759,0.761207282,0.662530408,0.054981554,0.599160219
4,250646_at,T,F,AT5G06720,PA2|ATPA2,peroxidase 2,0.741490075,0.779422193,0.81027189,0.676683126,0.092159161,0.620005289
4,250649_at,T,F,AT5G06690,WCRKC1,WCRKC thioredoxin 1,0.555808117,0.670775439,0.576954397,0.645077715,0.126857604,0.515094654
4,250652_at,T,F,AT5G06920,FLA21,FASCICLIN-like arabinogalactan protein 21 precursor,0.61789612,0.685323155,0.691702567,0.719357145,0.055310086,0.553917815
4,250657_at,T,F,AT5G07000,ST2B|ATST2B,sulfotransferase 2B,0.596767854,0.671555365,0.71013101,0.688231335,0.069221029,0.547181319
4,250662_at,T,F,AT5G07010,ST2A|ATST2A,sulfotransferase 2A,0.643576005,0.766343518,0.790972329,0.712258227,0.138484537,0.610326923
4,250663_at,T,F,AT5G07110,PRA1.B6,prenylated RAB acceptor 1.B6,0.592824284,0.706697483,0.760077018,0.67750283,0.218349358,0.591090195
4,250666_at,T,F,AT5G07100,WRKY26,WRKY DNA-binding protein 26,0.778414496,0.793119814,0.708013316,0.762663637,0.01171591,0.610785435
4,250668_at,T,F,AT5G07020,AT5G07020,proline-rich family protein,0.665139742,0.79570199,0.772143367,0.749946297,0.138288569,0.624243993
4,250669_at,T,F,AT5G06870,PGIP2|ATPGIP2,polygalacturonase inhibiting protein 2,0.650973899,0.763575447,0.798466091,0.666390738,0.097317904,0.595344816
4,250670_at,T,F,AT5G06860,PGIP1|ATPGIP1,polygalacturonase inhibiting protein 1,0.654057775,0.785355895,0.719154976,0.717646708,0.165137664,0.608270604
4,250671_at,T,F,AT5G06950,AHBP-1B|TGA2,bZIP transcription factor family protein,0.639862911,0.79580853,0.658982971,0.742023684,0.010577967,0.569451213
4,250672_at,T,F,AT5G06910,ATJ6,J-domain protein 6,0.769870858,0.825307184,0.580149446,0.739726678,0.361408522,0.655292538
4,250676_at,T,F,AT5G06320,NHL3,NDR1/HIN1-like 3,0.807532535,0.851073784,0.72088451,0.867597393,0.143085443,0.678034733
4,250678_at,T,F,AT5G06540,AT5G06540,Pentatricopeptide repeat (PPR) superfamily protein,0.582345814,0.787485442,0.61702044,0.725887722,0.130390349,0.568625954
4,250680_at,T,F,AT5G06570,AT5G06570,alpha/beta-Hydrolases superfamily protein,0.829376336,0.856839548,0.781234537,0.777586465,0.00357335,0.649722047
4,250681_at,NA,NA,NA,NA,NA,0.788275982,0.677432382,0.486983365,0.704414509,0.507254667,0.632872181
4,250685_at,T,F,AT5G06670,AT5G06670,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0.757258562,0.770387664,0.874861215,0.714722307,0.107178543,0.644881658
4,250690_at,T,F,AT5G06530,AT5G06530,ABC-2 type transporter family protein,0.590785207,0.754777124,0.635803029,0.662206036,0.227540259,0.574222331
4,250691_at,T,F,AT5G06580,AT5G06580,FAD-linked oxidases family protein,0.637053663,0.78136631,0.765096505,0.736670008,0.166926116,0.61742252
4,250695_at,T,F,AT5G06740,AT5G06740,Concanavalin A-like lectin protein kinase family protein,0.655289606,0.773578375,0.704844569,0.740755425,0.118978913,0.598689378
4,250696_at,T,F,AT5G06790,AT5G06790,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 9 plant structures; EXPRESSED DURING: LP.04 four leaves visible, LP.02 two leaves visible, petal differentiation and expansion stage, D bilateral stage; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G57950.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).",0.56742945,0.683135619,0.766964487,0.597173412,0.170090177,0.556958629
4,250697_at,T,F,AT5G06800,AT5G06800,myb-like HTH transcriptional regulator family protein,0.572104156,0.737430526,0.671561978,0.612086052,0.339632201,0.586562983
4,250701_at,T,F,AT5G06839,bZIP65|TGA10,bZIP transcription factor family protein,0.640167591,0.734644297,0.700522555,0.682331526,0.195962,0.590725594
4,250702_at,T,F,AT5G06730,AT5G06730,Peroxidase superfamily protein,0.800818187,0.831383473,0.791056531,0.789983728,0.019077863,0.646463956
4,250705_at,T,F,AT5G06340,NUDX27|ATNUDX27,nudix hydrolase homolog 27,0.702687429,0.808966989,0.783088295,0.779322827,0.007441706,0.616301449
4,250706_at,T,F,AT5G05920,EDA22|DHS,deoxyhypusine synthase,0.571043708,0.696053796,0.568364419,0.762514063,0.388223495,0.597239896
4,250709_at,T,F,AT5G06080,LBD33,LOB domain-containing protein 33,0.702147524,0.582133857,0.518925397,0.709521869,0.469259932,0.596397716
4,250711_at,T,F,AT5G06110,AT5G06110,DnaJ domain ;Myb-like DNA-binding domain,0.592460727,0.694184763,0.562512832,0.730100649,0.21427131,0.558706056
4,250713_at,T,F,AT5G06130,AT5G06130,chaperone protein dnaJ-related,0.64812538,0.790678885,0.779730289,0.730096433,0.095130142,0.608752226
4,250715_at,T,F,AT5G06160,ATO,splicing factor-related,0.832755245,0.886397451,0.786517573,0.848103517,0.207577417,0.71227024
4,250723_at,T,F,AT5G06300,AT5G06300,Putative lysine decarboxylase family protein,0.767505724,0.824831114,0.750764192,0.814622693,0.005791639,0.632703072
4,250728_at,T,F,AT5G06440,AT5G06440,BEST Arabidopsis thaliana protein match is: Polyketide cyclase/dehydrase and lipid transport superfamily protein (TAIR:AT3G11720.3); Has 155 Blast hits to 153 proteins in 39 species: Archae - 0; Bacteria - 4; Metazoa - 5; Fungi - 6; Plants - 101; Viruses - 0; Other Eukaryotes - 39 (source: NCBI BLink).,0.749735265,0.820715718,0.746327629,0.844881194,0.025014246,0.63733481
4,250733_at,T,F,AT5G06290,2-Cys Prx B|2CPB,2-cysteine peroxiredoxin B,0.71660171,0.796625125,0.847954326,0.752895938,0.085224746,0.639860369
4,250735_at,T,F,AT5G06280,AT5G06280,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G52520.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.528472799,0.704425221,0.528208318,0.716507119,0.059552846,0.507433261
4,250737_at,T,F,AT5G06370,AT5G06370,NC domain-containing protein-related,0.751679693,0.635347132,0.80903797,0.679706111,0.489533793,0.67306094
4,250738_at,T,F,AT5G05730,TRP5|JDL1|WEI2|ASA1|AMT1,anthranilate synthase alpha subunit 1,0.690588759,0.779998176,0.64971882,0.760329453,0.125111564,0.601149354
4,250739_at,T,F,AT5G05740,ATEGY2|EGY2,ethylene-dependent gravitropism-deficient and yellow-green-like 2,0.686299185,0.806548221,0.79182426,0.746638413,0.123567217,0.630975459
4,250741_at,T,F,AT5G05790,AT5G05790,Duplicated homeodomain-like superfamily protein,0.60096442,0.732611737,0.614259949,0.673962305,0.271863324,0.578732347
4,250742_at,T,F,AT5G05800,AT5G05800,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G11290.1); Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.781862858,0.769276986,0.901760358,0.686775137,0.011894295,0.630313926
4,250745_at,T,F,AT5G05850,PIRL1,plant intracellular ras group-related LRR 1,0.858889047,0.828850774,0.575677858,0.793794119,0.449990022,0.701440364
4,250746_at,T,F,AT5G05880,AT5G05880,UDP-Glycosyltransferase superfamily protein,0.621652953,0.793272317,0.727443301,0.711711816,0.193168199,0.609449717
4,250748_at,T,F,AT5G05710,AT5G05710,Pleckstrin homology (PH) domain superfamily protein,0.526848304,0.665629313,0.710396425,0.594726812,0.164594012,0.532438973
4,250752_at,T,F,AT5G05690,CYP90A1|CPD|DWF3|CBB3|CYP90A|CYP90,Cytochrome P450 superfamily protein,0.550692232,0.628638658,0.831400356,0.653402691,0.146347409,0.56209627
4,250756_at,T,F,AT5G05940,ROPGEF5|ATROPGEF5,ROP guanine nucleotide exchange factor 5,0.814835059,0.740723144,0.759834228,0.790831522,0.238062099,0.668857211
4,250763_at,T,F,AT5G06060,AT5G06060,NAD(P)-binding Rossmann-fold superfamily protein,0.7538716,0.798084194,0.832018366,0.814098278,0.008724353,0.641359358
4,250764_at,T,F,AT5G05960,AT5G05960,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0.584663821,0.614334925,0.850639646,0.629593952,0.144928422,0.564832153
4,250766_at,T,F,AT5G05550,AT5G05550,sequence-specific DNA binding transcription factors,0.732158223,0.755682629,0.769317812,0.638148406,0.326449354,0.644351285
4,250770_at,T,F,AT5G05390,LAC12,laccase 12,0.768592218,0.691014907,0.590218147,0.616105425,0.311562875,0.595498714
4,250771_at,T,F,AT5G05400,AT5G05400,LRR and NB-ARC domains-containing disease resistance protein,0.611717669,0.764393621,0.793030372,0.611207807,0.28320495,0.612710884
4,250775_at,T,F,AT5G05460,AT5G05460,Glycosyl hydrolase family 85,0.554022989,0.736014334,0.743616494,0.620002206,0.316244839,0.593980172
4,250776_at,T,F,AT5G05320,AT5G05320,FAD/NAD(P)-binding oxidoreductase family protein,0.735761512,0.809714857,0.5574244,0.733621948,0.121619914,0.591628526
4,250781_at,T,F,AT5G05410,DREB2|DREB2A,DRE-binding protein 2A,0.740619526,0.791150765,0.863525619,0.762134403,0.054345809,0.642355224
4,250786_at,T,F,AT5G05540,SDN2,small RNA degrading nuclease 2,0.615156911,0.730721069,0.620987309,0.755338868,0.1255278,0.569546392
4,250788_at,T,F,AT5G05570,AT5G05570,transducin family protein / WD-40 repeat family protein,0.601210994,0.569955494,0.706952798,0.504970207,0.201510992,0.516920097
4,250791_at,T,F,AT5G05610,AL1,alfin-like 1,0.889241811,0.816716838,0.753494499,0.834000395,0.370091865,0.732709082
4,250793_at,T,F,AT5G05600,AT5G05600,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,0.682602726,0.751528733,0.719038931,0.815156356,0.083484199,0.610362189
4,250795_at,F,NA,AT5G05280,AT5G05280,RING/U-box superfamily protein,0.627823292,0.653050788,0.739101348,0.683546275,0.089143893,0.558533119
4,250796_at,T,F,AT5G05300,AT5G05300,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 10 plant structures; EXPRESSED DURING: 8 growth stages; Has 1807 Blast hits to 1807 proteins in 277 species: Archae - 0; Bacteria - 0; Metazoa - 736; Fungi - 347; Plants - 385; Viruses - 0; Other Eukaryotes - 339 (source: NCBI BLink).,0.699766571,0.789567736,0.521229931,0.792585504,0.149515988,0.590533146
4,250797_at,T,F,AT5G05310,AT5G05310,TLC ATP/ADP transporter,0.623456595,0.788678792,0.548636803,0.621680755,0.078860227,0.532262634
4,250798_at,T,F,AT5G05340,AT5G05340,Peroxidase superfamily protein,0.818105799,0.648232566,0.69451175,0.633159486,0.262070537,0.611216028
4,250805_at,T,F,AT5G05050,AT5G05050,Cysteine proteinases superfamily protein,0.657106092,0.664387845,0.625305932,0.662455673,0.011525707,0.52415625
4,250808_at,T,F,AT5G05150,ATATG18E|ATG18E|G18E,autophagy-related gene 18E,0.548673395,0.62360655,0.587760756,0.557400995,0.218835379,0.507255415
4,250809_at,T,F,AT5G05140,AT5G05140,Transcription elongation factor (TFIIS) family protein,0.703048266,0.799960637,0.69666482,0.803383002,0.025507541,0.605712853
4,250810_at,T,F,AT5G05090,AT5G05090,Homeodomain-like superfamily protein,0.528302801,0.536522432,0.529208627,0.645906925,0.133257195,0.474639596
4,250812_at,T,F,AT5G04900,NOL,NYC1-like,0.617714742,0.763892775,0.752062725,0.724067447,0.217949945,0.615137527
4,250815_s_at,F,NA,AT5G05040,AT5G05040,Cystatin/monellin superfamily protein,0.679209116,0.809591057,0.693624961,0.732176426,0.134201487,0.60976061
4,250818_at,T,F,AT5G04930,ALA1,aminophospholipid ATPase 1,0.744163761,0.764323833,0.686833826,0.755034302,0.016911132,0.593453371
4,250819_at,T,F,AT5G05100,AT5G05100,Single-stranded nucleic acid binding R3H protein,0.596035218,0.741788694,0.568343573,0.723229034,0.162877956,0.558454895
4,250821_at,T,F,AT5G05190,AT5G05190,Protein of unknown function (DUF3133),0.895934404,0.816418995,0.503607775,0.744584952,0.363567376,0.6648227
4,250822_at,T,F,AT5G05230,AT5G05230,RING/U-box superfamily protein,0.59224056,0.596887669,0.702275788,0.591432688,0.069442749,0.510455891
4,250824_at,T,F,AT5G05200,AT5G05200,Protein kinase superfamily protein,0.690314384,0.806063798,0.711251595,0.768822096,0.163871835,0.628064742
4,250825_at,T,F,AT5G05210,AT5G05210,Surfeit locus protein 6,0.571563365,0.650533509,0.613098826,0.666992283,0.252894528,0.551016502
4,250829_at,T,F,AT5G04720,ADR1-L2,ADR1-like 2,0.737940812,0.852520071,0.612020752,0.835393922,0.022426258,0.612060363
4,250833_at,T,F,AT5G04540,AT5G04540,Myotubularin-like phosphatases II superfamily,0.893603472,0.888549615,0.757826619,0.883110466,0.235092702,0.731636575
4,250835_at,T,T,AT5G04560,DME,HhH-GPD base excision DNA repair family protein,0.579273512,0.734973178,0.690758402,0.60184735,0.120218408,0.54541417
4,250841_at,T,F,AT5G04610,AT5G04610,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.595281468,0.711118419,0.671218702,0.626914363,0.112037257,0.543314042
4,250842_at,T,F,AT5G04490,VTE5,vitamin E pathway gene 5,0.556629004,0.630083056,0.810585014,0.647143028,0.205846458,0.570057312
4,250849_at,T,F,AT5G04410,NAC2|anac078,NAC domain containing protein 2,0.852803381,0.837120619,0.848732382,0.858313289,0.292648116,0.737923557
4,250853_s_at,F,NA,AT5G04680,AT5G04680,Ankyrin repeat family protein,0.651310513,0.721940427,0.541206248,0.656442948,0.214764981,0.557133023
4,250854_at,T,F,AT5G04710,AT5G04710,Zn-dependent exopeptidases superfamily protein,0.67622455,0.702611368,0.840001976,0.655023172,0.018711712,0.578514556
4,250856_at,T,F,AT5G04810,AT5G04810,pentatricopeptide (PPR) repeat-containing protein,0.695898334,0.81032968,0.841193535,0.750756587,0.019238842,0.623483395
4,250858_at,T,F,AT5G04760,AT5G04760,Duplicated homeodomain-like superfamily protein,0.701258044,0.744443244,0.693917195,0.809988826,0.170080739,0.62393761
4,250865_at,T,F,AT5G03900,AT5G03900,Iron-sulphur cluster biosynthesis family protein,0.709350611,0.800790742,0.816087565,0.76376272,0.083090125,0.634616353
4,250867_at,T,F,AT5G03880,AT5G03880,Thioredoxin family protein,0.737885948,0.847263497,0.768651926,0.799322676,0.038262239,0.638277257
4,250868_at,T,F,AT5G03860,MLS,malate synthase,0.773523076,0.844729512,0.733094866,0.754115238,0.050583944,0.631209327
4,250874_at,T,F,AT5G04010,AT5G04010,F-box family protein,0.591946583,0.63527661,0.518608951,0.48359066,0.592450661,0.564374693
4,250875_at,T,F,AT5G04020,AT5G04020,calmodulin binding,0.606627785,0.594142194,0.616003445,0.65034029,0.050308814,0.503484506
4,250879_at,T,F,AT5G04060,AT5G04060,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.841965033,0.785460744,0.705730364,0.715587066,0.2818356,0.666115761
4,250884_at,T,F,AT5G03940,SRP54CP|54CP|FFC|CPSRP54,chloroplast signal recognition particle 54 kDa subunit,0.716563827,0.836421062,0.74774572,0.765463835,0.142345544,0.641707997
4,250886_at,T,F,AT5G04440,AT5G04440,Protein of unknown function (DUF1997),0.669913341,0.74677371,0.878419374,0.720659981,0.030973959,0.609348073
4,250887_at,NA,NA,NA,NA,NA,0.593756289,0.709467517,0.811466846,0.629431249,0.075295419,0.563883464
4,250888_at,T,F,AT5G04460,AT5G04460,RING/U-box superfamily protein,0.802849779,0.852891732,0.801730387,0.772598578,0.010266366,0.648067368
4,250890_at,T,F,AT5G04520,AT5G04520,Protein of unknown function DUF455,0.774062382,0.826547037,0.670900163,0.817954953,0.049798102,0.627852527
4,250891_at,T,F,AT5G04530,KCS19,3-ketoacyl-CoA synthase 19,0.561119875,0.65112194,0.501190364,0.566854638,0.270960926,0.510249549
4,250892_at,T,F,AT5G03760,CSLA09|CSLA9|ATCSLA9|RAT4|ATCSLA09,Nucleotide-diphospho-sugar transferases superfamily protein,0.765876083,0.865755561,0.688759628,0.785464708,0.023267253,0.625824647
4,250897_at,T,F,AT5G03430,AT5G03430,phosphoadenosine phosphosulfate (PAPS) reductase family protein,0.64797833,0.745931645,0.82563644,0.687816548,0.08721822,0.598916237
4,250906_at,T,F,AT5G03650,SBE2.2,starch branching enzyme 2.2,0.780223209,0.856418196,0.7191002,0.807089041,0.049080386,0.642382207
4,250907_at,T,F,AT5G03670,AT5G03670,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G36420.1); Has 700 Blast hits to 624 proteins in 104 species: Archae - 0; Bacteria - 18; Metazoa - 333; Fungi - 60; Plants - 73; Viruses - 24; Other Eukaryotes - 192 (source: NCBI BLink).,0.532240046,0.640144619,0.642479994,0.628626267,0.351381091,0.558974404
4,250909_at,T,F,AT5G03700,AT5G03700,D-mannose binding lectin protein with Apple-like carbohydrate-binding domain,0.772085149,0.880416522,0.694884441,0.807213109,0.031249108,0.637169666
4,250911_at,T,F,AT5G03730,CTR1|SIS1|AtCTR1,Protein kinase superfamily protein,0.641414121,0.571377739,0.59546956,0.534107267,0.166247418,0.501723221
4,250915_at,T,F,AT5G03790,ATHB51|LMI1|HB51,homeobox 51,0.708945567,0.720443479,0.85247321,0.714223859,0.107472908,0.620711805
4,250916_at,T,F,AT5G03630,ATMDAR2,Pyridine nucleotide-disulphide oxidoreductase family protein,0.743658199,0.78662787,0.892010595,0.795456655,0.133865682,0.6703238
4,250918_at,T,F,AT5G03610,AT5G03610,GDSL-like Lipase/Acylhydrolase superfamily protein,0.576534177,0.692845732,0.63335304,0.736802685,0.127063436,0.553319814
4,250925_at,T,F,AT5G03370,AT5G03370,acylphosphatase family,0.620174859,0.758709209,0.754843024,0.723883367,0.177659736,0.607054039
4,250929_at,T,F,AT5G03290,IDH-V,isocitrate dehydrogenase V,0.627123152,0.700430506,0.836614637,0.696158348,0.205881829,0.613241694
4,250935_at,T,F,AT5G03240,UBQ3,polyubiquitin 3,0.57000294,0.593092082,0.829914946,0.554972915,0.009922205,0.511581018
4,250936_at,T,F,AT5G03120,AT5G03120,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; Has 14 Blast hits to 14 proteins in 4 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 14; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.544251546,0.660066017,0.670022838,0.564014821,0.178932935,0.523457631
4,250939_at,T,F,AT5G03040,iqd2,IQ-domain 2,0.654967431,0.703329252,0.68484534,0.710455433,0.07520432,0.565760355
